Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Chip Type
AMD,K10 Athlon II X4,AD610EHDK42GM,AD610EHDGMBOX,,,,CPU
AMD,K10 Athlon II X4,AD615EHDK42GM,AD615EHDGMBOX,,,,CPU
AMD,K10 Athlon II X4,AD620EHDK42GM,AD620EHDGMBOX,,,,CPU
AMD,K10 Athlon II X4,AD631XWNZ43GX,AD631XWNGXBOX,,,,CPU
AMD,K10 Athlon II X4,AD638XOJZ43GX,AD638XOJGXBOX,,,,CPU
AMD,K10 Athlon II X4,AD641XWNZ43GX,AD641XWNGXBOX,,,,CPU
AMD,K10 Athlon II X4,AD651KWNZ43GX,AD651KWNGXBOX,,,,CPU
AMD,K10 Athlon II X4,AD651XWNZ43GX,AD651XWNGXBOX,,,,CPU
AMD,K10 Athlon II X4,ADX620WFK42GI,ADX620WFGIBOX,,,,CPU
AMD,K10 Athlon II X4,ADX630WFK42GI,ADX630WFGIBOX,,,,CPU
AMD,K10 Athlon II X4,ADX630WFK42GM,ADX630WFGMBOX,,,,CPU
AMD,K10 Athlon II X4,ADX635WFK42GI,ADX635WFGIBOX,,,,CPU
AMD,K10 Athlon II X4,ADX635WFK42GM,ADX635WFGMBOX,,,,CPU
AMD,K10 Athlon II X4,ADX640WFK42GM,ADX640WFGMBOX,,,,CPU
AMD,K10 Athlon II X4,ADX640WFK42GR,,,,,CPU
AMD,K10 Athlon II X4,ADX645WFK42GM,ADX645WFGMBOX,,,,CPU
AMD,K10 Athlon II X4,ADX650WFK42GM,ADX650WFGMBOX,,,,CPU
AMD,K10 Athlon II,AD160UEAK13GM,,,,,CPU
AMD,K10 Athlon II,AD160UEAK13GQ,,,,,CPU
AMD,K10 Athlon II,AD170UEAK13GM,,,,,CPU
AMD,K10 Athlon X2,AD5000ODJ22GI,AD5000ODGIBOX,,,,CPU
AMD,K10 Athlon X2,AD5000OGJ22GI,,,,,CPU
AMD,K10 Athlon X2,AD5200OCK22GM,,,,,CPU
AMD,K10 Athlon X2,AD6500WCJ2BGH,AD6500WCGHBOX,,,,CPU
AMD,K10 Athlon X2,AD7450WCJ2BGH,,,,,CPU
AMD,K10 Athlon X2,AD7550WCJ2BGH,,,,,CPU
AMD,K10 Athlon X2,AD7750WCJ2BGH,AD7750WCGHBOX,,,,CPU
AMD,K10 Athlon X2,AD775ZWCJ2BGH,AD775ZWCGHBOX,,,,CPU
AMD,K10 Athlon X2,AD785ZWCJ2BGH,AD785ZWCGHBOX,,,,CPU
AMD,K10 Sempron X2,SD198XOJZ22GX,,,,,CPU
AMD,K10 Sempron X2,SDX180HDK22GM,,,,,CPU
AMD,K10 Sempron X2,SDX190HDK22GM,,,,,CPU
AMD,K10 Sempron,SDX130HBK12GM,,,,,CPU
AMD,K10 Sempron,SDX130HBK12GQ,,,,,CPU
AMD,K10 Sempron,SDX140HBK13GQ,SDX140HBGQBOX,,,,CPU
AMD,K10 Sempron,SDX145HBK13GM,SDX145HBGMBOX,,,,CPU
AMD,K10 Sempron,SDX150HBK13GM,SDX150HBGMBOX,,,,CPU
AMD,K5,AMD-K5-PR100ABQ,,,,,CPU
AMD,K5,AMD-K5-PR100ABR,,,,,CPU
AMD,K5,AMD-K5-PR120ABQ,,,,,CPU
AMD,K5,AMD-K5-PR120ABR,,,,,CPU
AMD,K5,AMD-K5-PR133ABQ,,,,,CPU
AMD,K5,AMD-K5-PR133ABR,,,,,CPU
AMD,K5,AMD-K5-PR150ABR,,,,,CPU
AMD,K5,AMD-K5-PR166ABQ,,,,,CPU
AMD,K5,AMD-K5-PR166ABR,,,,,CPU
AMD,K5,AMD-K5-PR166ABX,,,,,CPU
AMD,K5,AMD-K5-PR200ABX,,,,,CPU
AMD,K5,AMD-K5-PR75ABR,,,,,CPU
AMD,K5,AMD-K5-PR90ABQ,,,,,CPU
AMD,K5,AMD-SSA/5-75ABR,,,,,CPU
AMD,K5,AMD-SSA/5-90ABQ,,,,,CPU
AMD,K6,AMD-K6-166ALR,,,,,CPU
AMD,K6,AMD-K6-166ALYD,,,,,CPU
AMD,K6,AMD-K6-200ALR,,,,,CPU
AMD,K6,AMD-K6-200ALYD,,,,,CPU
AMD,K6,AMD-K6-233ANR,,,,,CPU
AMD,K6,AMD-K6/233ACZ,,,,,CPU
AMD,K6,AMD-K6/233ADZ,,,,,CPU
AMD,K6,AMD-K6/233APR,,,,,CPU
AMD,K6,AMD-K6/233BCZ,,,,,CPU
AMD,K6,AMD-K6/266ACZ,,,,,CPU
AMD,K6,AMD-K6/266ADZ,,,,,CPU
AMD,K6,AMD-K6/266AFR,,,,,CPU
AMD,K6,AMD-K6/266BCZ,,,,,CPU
AMD,K6,AMD-K6/300ADZ,,,,,CPU
AMD,K6,AMD-K6/300AFR,,,,,CPU
AMD,K6,AMD-K6/300BDZ,,,,,CPU
AMD,K6,AMD-K6/PR2-166ALR,,,,,CPU
AMD,K6,AMD-K6/PR2-200ALR,,,,,CPU
AMD,K6-2,AMD-K6 3D/233AFR,,,,,CPU
AMD,K6-2,AMD-K6 3D/250AFR,,,,,CPU
AMD,K6-2,AMD-K6 3D/300AFR,,,,,CPU
AMD,K6-2,AMD-K6-2+/350AUZ,,,,,CPU
AMD,K6-2,AMD-K6-2+/350IUZ,,,,,CPU
AMD,K6-2,AMD-K6-2+/400ACR,,,,,CPU
AMD,K6-2,AMD-K6-2+/400ATZ,,,,,CPU
AMD,K6-2,AMD-K6-2+/400ICR,,,,,CPU
AMD,K6-2,AMD-K6-2+/400ITZ,,,,,CPU
AMD,K6-2,AMD-K6-2+/450ACR,,,,,CPU
AMD,K6-2,AMD-K6-2+/450ACZ,,,,,CPU
AMD,K6-2,AMD-K6-2+/450ACZM,,,,,CPU
AMD,K6-2,AMD-K6-2+/450ADZM,,,,,CPU
AMD,K6-2,AMD-K6-2+/450APZ,,,,,CPU
AMD,K6-2,AMD-K6-2+/450ICR,,,,,CPU
AMD,K6-2,AMD-K6-2+/475ACZ,,,,,CPU
AMD,K6-2,AMD-K6-2+/475ACZM,,,,,CPU
AMD,K6-2,AMD-K6-2+/500ACR,,,,,CPU
AMD,K6-2,AMD-K6-2+/500ACZ,,,,,CPU
AMD,K6-2,AMD-K6-2+/500ACZM,,,,,CPU
AMD,K6-2,AMD-K6-2+/533ACZ,,,,,CPU
AMD,K6-2,AMD-K6-2+/533ACZM,,,,,CPU
AMD,K6-2,AMD-K6-2+/550ACZ,,,,,CPU
AMD,K6-2,AMD-K6-2+/570ACZ,,,,,CPU
AMD,K6-2,AMD-K6-2/200AFR,,,,,CPU
AMD,K6-2,AMD-K6-2/233AFR,,,,,CPU
AMD,K6-2,AMD-K6-2/266AFR,,,,,CPU
AMD,K6-2,AMD-K6-2/266ANZ,,,,,CPU
AMD,K6-2,AMD-K6-2/266BNZ,,,,,CPU
AMD,K6-2,AMD-K6-2/300AFR,,,,,CPU
AMD,K6-2,AMD-K6-2/300AFR-66,,,,,CPU
AMD,K6-2,AMD-K6-2/300ANZ,,,,,CPU
AMD,K6-2,AMD-K6-2/300ANZ-66,,,,,CPU
AMD,K6-2,AMD-K6-2/300BNZ,,,,,CPU
AMD,K6-2,AMD-K6-2/333AFR,,,,,CPU
AMD,K6-2,AMD-K6-2/333AFR-66,,,,,CPU
AMD,K6-2,AMD-K6-2/333ANZ,,,,,CPU
AMD,K6-2,AMD-K6-2/333ANZ-66,,,,,CPU
AMD,K6-2,AMD-K6-2/333BNZ,,,,,CPU
AMD,K6-2,AMD-K6-2/350AFK,,,,,CPU
AMD,K6-2,AMD-K6-2/350AFQ,,,,,CPU
AMD,K6-2,AMD-K6-2/350AFR,,,,,CPU
AMD,K6-2,AMD-K6-2/366AFK,,,,,CPU
AMD,K6-2,AMD-K6-2/366AFR,,,,,CPU
AMD,K6-2,AMD-K6-2/380AFK,,,,,CPU
AMD,K6-2,AMD-K6-2/380AFR,,,,,CPU
AMD,K6-2,AMD-K6-2/400ACK,,,,,CPU
AMD,K6-2,AMD-K6-2/400AFK,,,,,CPU
AMD,K6-2,AMD-K6-2/400AFQ,,,,,CPU
AMD,K6-2,AMD-K6-2/400AFR,,,,,CPU
AMD,K6-2,AMD-K6-2/400AHX,,,,,CPU
AMD,K6-2,AMD-K6-2/433ADK,,,,,CPU
AMD,K6-2,AMD-K6-2/450ADK,,,,,CPU
AMD,K6-2,AMD-K6-2/450AFX,,,,,CPU
AMD,K6-2,AMD-K6-2/450AGX,,,,,CPU
AMD,K6-2,AMD-K6-2/450AHX,,,,,CPU
AMD,K6-2,AMD-K6-2/475ACK,,,,,CPU
AMD,K6-2,AMD-K6-2/475AFX,,,,,CPU
AMD,K6-2,AMD-K6-2/475AHX,,,,,CPU
AMD,K6-2,AMD-K6-2/500ADK,,,,,CPU
AMD,K6-2,AMD-K6-2/500AFX,,,,,CPU
AMD,K6-2,AMD-K6-2/500AHX,,,,,CPU
AMD,K6-2,AMD-K6-2/533AFX,,,,,CPU
AMD,K6-2,AMD-K6-2/550AFX,,,,,CPU
AMD,K6-2,AMD-K6-2/550AGR,,,,,CPU
AMD,K6-2,AMD-K6-2E/233AFR,AMD-K6-2/233AFR,,,,CPU
AMD,K6-2,AMD-K6-2E/233AMZ,AMD-K6-2/233AMZ,,,,CPU
AMD,K6-2,AMD-K6-2E/266AFR,AMD-K6-2/266AFR,,,,CPU
AMD,K6-2,AMD-K6-2E/266AMZ,AMD-K6-2/266AMZ,,,,CPU
AMD,K6-2,AMD-K6-2E/300AFR,AMD-K6-2/300AFR,,,,CPU
AMD,K6-2,AMD-K6-2E/300AMZ,AMD-K6-2/300AMZ,,,,CPU
AMD,K6-2,AMD-K6-2E/333AFR,AMD-K6-2/333AFR,,,,CPU
AMD,K6-2,AMD-K6-2E/333AMZ,AMD-K6-2/333AMZ,,,,CPU
AMD,K6-2,AMD-K6-2E/350AFR,AMD-K6-2/350AFR,,,,CPU
AMD,K6-2,AMD-K6-2E/350AMZ,AMD-K6-2/350AMZ,,,,CPU
AMD,K6-2,AMD-K6-2E/400AFR,AMD-K6-2/400AFR,,,,CPU
AMD,K6-III,AMD-K6-III+/450ACZ,,,,,CPU
AMD,K6-III,AMD-K6-III+/475ACZ,,,,,CPU
AMD,K6-III,AMD-K6-III+/500ACZ,,,,,CPU
AMD,K6-III,AMD-K6-III/333AFK,,,,,CPU
AMD,K6-III,AMD-K6-III/333AFR,,,,,CPU
AMD,K6-III,AMD-K6-III/350AFK,,,,,CPU
AMD,K6-III,AMD-K6-III/366AFK,,,,,CPU
AMD,K6-III,AMD-K6-III/380AFK,,,,,CPU
AMD,K6-III,AMD-K6-III/400ACK,,,,,CPU
AMD,K6-III,AMD-K6-III/400AFR,,,,,CPU
AMD,K6-III,AMD-K6-III/400AHX,,,,,CPU
AMD,K6-III,AMD-K6-III/433ACK,,,,,CPU
AMD,K6-III,AMD-K6-III/450ACK,,,,,CPU
AMD,K6-III,AMD-K6-III/450AFX,,,,,CPU
AMD,K6-III,AMD-K6-III/450AHX,,,,,CPU
AMD,K6-III,K6-III+/400ACR,,,,,CPU
AMD,K6-III,K6-III+/400ATZ,,,,,CPU
AMD,K6-III,K6-III+/400ICR,,,,,CPU
AMD,K6-III,K6-III+/400ITZ,,,,,CPU
AMD,K6-III,K6-III+/450ACR,,,,,CPU
AMD,K6-III,K6-III+/450APZ,,,,,CPU
AMD,K6-III,K6-III+/450ICR,,,,,CPU
AMD,K6-III,K6-III+/500ACR,,,,,CPU
AMD,K6-III,K6-III+/500ANZ,,,,,CPU
AMD,K6-III,K6-III+/550ACR,,,,,CPU
AMD,K7 Athlon 4,AHM0850AVS3B,,,,,CPU
AMD,K7 Athlon 4,AHM0900AVS3B,,,,,CPU
AMD,K7 Athlon 4,AHM0950AVS3B,,,,,CPU
AMD,K7 Athlon 4,AHM1000AUQ3B,,,,,CPU
AMD,K7 Athlon 4,AHM1000AVS3B,,,,,CPU
AMD,K7 Athlon 4,AHM1100AUQ3B,,,,,CPU
AMD,K7 Athlon 4,AHM1100AVS3B,,,,,CPU
AMD,K7 Athlon 4,AHM1200AHQ3B,,,,,CPU
AMD,K7 Athlon 4,AHM1200AJS3B,,,,,CPU
AMD,K7 Athlon 4,AHM1200AQQ3B,,,,,CPU
AMD,K7 Athlon 4,AHM1500ALQ3B,,,,,CPU
AMD,K7 Athlon 4,AHM1600AQQ3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0600AMT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0650AMT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0650APT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0700AMT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0700APT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0750AMT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0750APT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0800AMT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0800APT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0850AMT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0850APT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0900AMT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0900APT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0900DMT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0950AMT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0950APT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A0950DMT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A1000AMS3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A1000AMS3C,,,,,CPU
AMD,K7 Athlon Thunderbird,A1000AMT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A1000AMT3C,,,,,CPU
AMD,K7 Athlon Thunderbird,A1000APT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A1000DMT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A1000DMT3C,,,,,CPU
AMD,K7 Athlon Thunderbird,A1100AMS3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A1100AMT3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A1133AMS3C,,,,,CPU
AMD,K7 Athlon Thunderbird,A1200AMS3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A1200AMS3C,,,,,CPU
AMD,K7 Athlon Thunderbird,A1266AMS3C,,,,,CPU
AMD,K7 Athlon Thunderbird,A1300AMS3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A1300APS3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A1333AMS3C,,,,,CPU
AMD,K7 Athlon Thunderbird,A1400AMS3B,,,,,CPU
AMD,K7 Athlon Thunderbird,A1400AMS3C,,,,,CPU
AMD,K7 Athlon XP,AHL1000AUT3B,,,,,CPU
AMD,K7 Athlon XP,AHL1100AUT3B,,,,,CPU
AMD,K7 Athlon XP,AHL1200AHT3B,,,,,CPU
AMD,K7 Athlon XP,AHL1200DHT3B,,,,,CPU
AMD,K7 Athlon XP,AX1500DMT3C,,,,,CPU
AMD,K7 Athlon XP,AX1600DMT3C,,,,,CPU
AMD,K7 Athlon XP,AX1700DMT3C,,,,,CPU
AMD,K7 Athlon XP,AX1800DMT3C,,,,,CPU
AMD,K7 Athlon XP,AX1900DMT3C,,,,,CPU
AMD,K7 Athlon XP,AX2000DMT3C,,,,,CPU
AMD,K7 Athlon XP,AX2100DMT3C,,,,,CPU
AMD,K7 Athlon XP,AXDA1600DUT3C,,,,,CPU
AMD,K7 Athlon XP,AXDA1700DLT3C,,,,,CPU
AMD,K7 Athlon XP,AXDA1700DUT3C,,,,,CPU
AMD,K7 Athlon XP,AXDA1800DLT3C,,,,,CPU
AMD,K7 Athlon XP,AXDA1800DUT3C,,,,,CPU
AMD,K7 Athlon XP,AXDA1900DLT3C,,,,,CPU
AMD,K7 Athlon XP,AXDA2000DKT3C,,,,,CPU
AMD,K7 Athlon XP,AXDA2000DKV3C,,,,,CPU
AMD,K7 Athlon XP,AXDA2000DUT3C,,,,,CPU
AMD,K7 Athlon XP,AXDA2100DUT3C,,,,,CPU
AMD,K7 Athlon XP,AXDA2200DKV3C,,,,,CPU
AMD,K7 Athlon XP,AXDA2200DUV3C,,,,,CPU
AMD,K7 Athlon XP,AXDA2400DKV3C,,,,,CPU
AMD,K7 Athlon XP,AXDA2400DUV3C,,,,,CPU
AMD,K7 Athlon XP,AXDA2500DKV4C,,,,,CPU
AMD,K7 Athlon XP,AXDA2500DKV4D,,,,,CPU
AMD,K7 Athlon XP,AXDA2600DKV3C,,,,,CPU
AMD,K7 Athlon XP,AXDA2600DKV3D,,,,,CPU
AMD,K7 Athlon XP,AXDA2600DKV4D,,,,,CPU
AMD,K7 Athlon XP,AXDA2600DLV4D,,,,,CPU
AMD,K7 Athlon XP,AXDA2700DKV3D,,,,,CPU
AMD,K7 Athlon XP,AXDA2700DKV4D,,,,,CPU
AMD,K7 Athlon XP,AXDA2800DKV3D,,,,,CPU
AMD,K7 Athlon XP,AXDA2800DKV4C,,,,,CPU
AMD,K7 Athlon XP,AXDA2800DKV4D,,,,,CPU
AMD,K7 Athlon XP,AXDA2900DKV4E,,,,,CPU
AMD,K7 Athlon XP,AXDA3000DKV4D,,,,,CPU
AMD,K7 Athlon XP,AXDA3000DKV4E,,,,,CPU
AMD,K7 Athlon XP,AXDA3200DKV4D,,,,,CPU
AMD,K7 Athlon XP,AXDA3200DKV4E,,,,,CPU
AMD,K7 Athlon XP,AXDC2000DLT3C,,,,,CPU
AMD,K7 Athlon XP,AXDC2000DUT3C,,,,,CPU
AMD,K7 Athlon XP,AXDC2200DUV3C,,,,,CPU
AMD,K7 Athlon XP,AXDC2400DKV3C,,,,,CPU
AMD,K7 Athlon XP,AXDC2600DKV3C,,,,,CPU
AMD,K7 Athlon XP,AXDC3100DKV3E,,,,,CPU
AMD,K7 Athlon XP,AXDL2200DUV3C,,,,,CPU
AMD,K7 Athlon XP,AXDL2400DUV3C,,,,,CPU
AMD,K7 Athlon XP,AXDL2500DLV4D,,,,,CPU
AMD,K7 Athlon XP,AXDL2600DLV4D,,,,,CPU
AMD,K7 Athlon XP,AXDL2800DKV4D,,,,,CPU
AMD,K7 Athlon XP,AXDL2800DLV4D,,,,,CPU
AMD,K7 Athlon XP,AXDL3000DLV4E,,,,,CPU
AMD,K7 Athlon XP,AXL1500DLT3B,,,,,CPU
AMD,K7 Athlon XP,AXL1600DQT3B,,,,,CPU
AMD,K7 Athlon XP,AXLD1500DQT3C,,,,,CPU
AMD,K7 Athlon XP,AXLD1600DQT3C,,,,,CPU
AMD,K7 Athlon XP,AXLD1700DQT3C,,,,,CPU
AMD,K7 Athlon XP,AXLD1800DVT3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMA2000FUT3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMA2200FUT3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMA2400FKT3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMA2400FUT4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMA2500FKT4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMA2600FKT3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMA2600FKT4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMA2800FKT4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMA3000FKT4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1400FQQ3B,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1400FQQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1500FQQ3B,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1500FQQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1600FJQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1600FQQ3B,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1600FQQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1700FJQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1700FQQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1800FJQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1800FQQ3B,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1800FVQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1800GJQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1800GJQ4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1900FVQ3B,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1900FVQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD1900GJQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD2000FJQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD2000GJQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD2000GJQ4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD2200FJQ4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD2200GJQ4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD2400FJQ4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD2400GJQ4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMD2600GJQ4D,,,,,CPU
AMD,K7 Athlon XP-M,AXMF2500FVQ4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMG2600FQQ4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMH1400FQQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMH1500FQQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMH1600FHQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMH1600FQQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMH1700FHQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMH1700FQQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMH1800FHQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMH1800FQQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMH1900FLQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMH1900FQQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMH2000FLQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMH2000FQQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMH2200FQQ3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMH2400FQQ4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMH2500FQQ4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMJ2800FHQ4C,,,,,CPU
AMD,K7 Athlon XP-M,AXML1200GTS3B,,,,,CPU
AMD,K7 Athlon XP-M,AXML1300GCS3B,,,,,CPU
AMD,K7 Athlon XP-M,AXML1300GYS3B,,,,,CPU
AMD,K7 Athlon XP-M,AXML1400GYS3B,,,,,CPU
AMD,K7 Athlon XP-M,AXML1400GYS3C,,,,,CPU
AMD,K7 Athlon XP-M,AXML1500GYS3B,,,,,CPU
AMD,K7 Athlon XP-M,AXML1700GYS4B,,,,,CPU
AMD,K7 Athlon XP-M,AXML1800GYS4B,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1400FWS3B,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1400GWS3B,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1400GWS3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1400GXS3B,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1400GXS3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1500FWS3B,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1500GWS3B,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1500GWS3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1500GXS3B,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1500GXS3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1600FWS3B,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1600FWS3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1600GWS3B,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1600GWS3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1600GXS3B,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1600GXS3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1700GXS3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1800FXS3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1800GXS3C,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1800GXS4B,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1800GXS4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMS1900GXS4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMS2000FXS4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMS2000GXS4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMS2100GXS4B,,,,,CPU
AMD,K7 Athlon XP-M,AXMS2100GXS4C,,,,,CPU
AMD,K7 Athlon XP-M,AXMT2200GWS4C,,,,,CPU
AMD,K7 Athlon,AMD-A0650MPR24B A,,,,,CPU
AMD,K7 Athlon,AMD-A0700MPR24B A,,,,,CPU
AMD,K7 Athlon,AMD-A0750MPR24B A,,,,,CPU
AMD,K7 Athlon,AMD-A0800MPR24B A,,,,,CPU
AMD,K7 Athlon,AMD-A0850MPR24B A,,,,,CPU
AMD,K7 Athlon,AMD-A0900MMR24B A,,,,,CPU
AMD,K7 Athlon,AMD-A0950MMR24B A,,,,,CPU
AMD,K7 Athlon,AMD-A1000MMR24B A,,,,,CPU
AMD,K7 Athlon,AMD-K7100MNR53B A,,,,,CPU
AMD,K7 Athlon,AMD-K7500MTR51B C,,,,,CPU
AMD,K7 Athlon,AMD-K7550MTR51B A,,,,,CPU
AMD,K7 Athlon,AMD-K7550MTR51B C,,,,,CPU
AMD,K7 Athlon,AMD-K7550MTR51B R,,,,,CPU
AMD,K7 Athlon,AMD-K7600MTR51B A,,,,,CPU
AMD,K7 Athlon,AMD-K7600MTR51B C,,,,,CPU
AMD,K7 Athlon,AMD-K7650MTR51B A,,,,,CPU
AMD,K7 Athlon,AMD-K7650MTR51B C,,,,,CPU
AMD,K7 Athlon,AMD-K7650MTR51B R,,,,,CPU
AMD,K7 Athlon,AMD-K7700MTR51B A,,,,,CPU
AMD,K7 Athlon,AMD-K7700MTR51B C,,,,,CPU
AMD,K7 Athlon,AMD-K7750MTR52B A,,,,,CPU
AMD,K7 Athlon,AMD-K7800MPR52B A,,,,,CPU
AMD,K7 Athlon,AMD-K7850MPR52B A,,,,,CPU
AMD,K7 Athlon,AMD-K7900MNR53B A,,,,,CPU
AMD,K7 Athlon,AMD-K7950MNR53B A,,,,,CPU
AMD,K7 Sempron,SDA2200DUT3D,SDA2200BOX,,,,CPU
AMD,K7 Sempron,SDA2200DUT3D,SDA2200BOX,,,,CPU
AMD,K7 Sempron,SDA2300DUT3D,SDA2300BOX,,,,CPU
AMD,K7 Sempron,SDA2400DUT3D,SDA2400BOX,,,,CPU
AMD,K7 Sempron,SDA2400DUT3D,SDA2400BOX,,,,CPU
AMD,K7 Sempron,SDA2500DUT3D,SDA2500BOX,,,,CPU
AMD,K7 Sempron,SDA2600DUT3D,SDA2600BOX,,,,CPU
AMD,K7 Sempron,SDA2800DUT3D,SDA2800BOX,,,,CPU
AMD,K7 Sempron,SDA3000DUT4D,SDA3000BOX,,,,CPU
AMD,K7 Sempron,SDA3000DUT4D,SDA3000BOX,,,,CPU
AMD,K7 Sempron,SDA3300DKV4E,,,,,CPU
AMD,K7 Sempron,SDC2200DUT3D,SDC2200BOX,,,,CPU
